segment_id,timestamp,current_speed,free_flow_speed,travel_time,confidence,congestion_level,highway_type,length_km
2389029051_2339926118,2025-09-10T12:45:00,24.7,50,36,0.78,0.2,secondary,0.249
4019886799_4707949582,2025-09-10T12:45:00,39.9,60,44,0.81,0.2,primary,0.482
4707949582_95637019,2025-09-10T12:45:00,50.2,60,48,0.9,0.2,primary,0.665
4708819230_95636982,2025-09-10T12:45:00,48.6,60,6188,0.94,0.2,primary,83.579
4742766612_36240960,2025-09-10T12:45:00,27.1,40,11894,0.88,0.2,tertiary,89.646
4742766612_1598717989,2025-09-10T12:45:00,25.8,40,21,0.95,0.2,tertiary,0.15
5109667999_31674707,2025-09-10T12:45:00,54.4,60,1154,0.85,0.2,primary,17.425
5109668001_95636900,2025-09-10T12:45:00,47.1,60,16,0.92,0.2,primary,0.208
5246332227_2339926125,2025-09-10T12:45:00,35.5,50,15,0.82,0.2,secondary,0.146
5246332238_35723960,2025-09-10T12:45:00,39.1,50,5576,0.85,0.2,secondary,60.637
5588108884_31674715,2025-09-10T12:45:00,36.7,50,17,0.81,0.2,secondary,0.174
5588108893_1652204774,2025-09-10T12:45:00,37.6,60,14,0.86,0.2,primary,0.142
5622523770_5196725569,2025-09-10T12:45:00,42.0,60,32,0.84,0.2,primary,0.369
5902583245_95636900,2025-09-10T12:45:00,41.2,50,963,0.81,0.2,secondary,11.017
5902583245_5109667999,2025-09-10T12:45:00,34.5,60,22,0.85,0.2,primary,0.211
6959043879_36240972,2025-09-10T12:45:00,45.0,60,11,0.89,0.2,primary,0.131
31674707_31700906,2025-09-10T13:00:00,41.8,60,52,0.92,0.2,primary,0.605
31674708_5902583245,2025-09-10T13:00:00,54.3,60,601,0.85,0.2,primary,9.062
31674711_36240967,2025-09-10T13:00:00,51.0,60,18,0.8,0.2,primary,0.25
31674712_168577454,2025-09-10T13:00:00,50.2,60,683,0.9,0.2,primary,9.537
31674712_5588108884,2025-09-10T13:00:00,39.1,50,19,0.85,0.2,secondary,0.208
31700878_5109668001,2025-09-10T13:00:00,32.0,60,68,0.82,0.2,primary,0.606
31700906_1472131511,2025-09-10T13:00:00,42.5,60,10,0.8,0.2,primary,0.123
35723955_1235946207,2025-09-10T13:00:00,36.4,50,21,0.83,0.2,secondary,0.208
35723960_35723963,2025-09-10T13:00:00,33.0,50,27,0.8,0.2,secondary,0.25
35723963_35723964,2025-09-10T13:00:00,33.4,50,15,0.91,0.2,secondary,0.142
35723964_1598718049,2025-09-10T13:00:00,33.6,50,22,0.82,0.2,secondary,0.208
36240960_4742766612,2025-09-10T13:00:00,26.1,40,12360,0.87,0.2,tertiary,89.646
36240962_1235946208,2025-09-10T13:00:00,28.6,40,11908,0.7,0.2,tertiary,94.629
36240962_95636908,2025-09-10T13:00:00,30.2,40,23,0.92,0.2,tertiary,0.19
36240966_31674711,2025-09-10T13:00:00,40.6,60,7347,0.8,0.2,primary,82.851
36240967_95636908,2025-09-10T13:00:00,22.2,40,1476,0.81,0.2,tertiary,9.105
36240967_31674708,2025-09-10T13:00:00,46.4,60,18,0.75,0.2,primary,0.232
36240972_4019886799,2025-09-10T13:00:00,40.3,60,989,0.93,0.2,primary,11.067
95636900_35723955,2025-09-10T13:00:00,32.7,50,8175,0.91,0.2,secondary,74.165
95636900_2339926113,2025-09-10T13:00:00,47.0,60,693,0.76,0.2,primary,9.04
95636908_36240967,2025-09-10T13:00:00,29.1,40,1126,0.84,0.2,tertiary,9.105
95636908_36240962,2025-09-10T13:00:00,26.1,40,26,0.86,0.2,tertiary,0.19
95636908_4708819230,2025-09-10T13:00:00,47.5,60,19,0.89,0.2,primary,0.249
95636982_168581819,2025-09-10T13:00:00,50.7,60,11,0.87,0.2,primary,0.151
95637019_31674712,2025-09-10T13:00:00,39.1,60,931,0.83,0.2,primary,10.122
168574117_5622523770,2025-09-10T13:00:00,58.7,60,655,0.89,0.2,primary,10.677
168577454_168581819,2025-09-10T13:00:00,56.1,60,649,0.92,0.2,primary,10.122
168577454_36240966,2025-09-10T13:00:00,46.5,60,12,0.87,0.2,primary,0.151
168581819_95637019,2025-09-10T13:00:00,45.2,60,755,0.76,0.2,primary,9.481
168581819_1598717904,2025-09-10T13:00:00,45.4,60,53,0.91,0.2,primary,0.665
168585503_1289576526,2025-09-10T13:00:00,33.8,50,18,0.87,0.2,secondary,0.166
1235946200_1598717989,2025-09-10T13:00:00,29.7,40,8032,0.8,0.2,tertiary,66.243
1235946200_1235946208,2025-09-10T13:00:00,26.1,40,32,0.8,0.2,tertiary,0.229
1235946207_5246332238,2025-09-10T13:00:00,33.0,50,27,0.79,0.2,secondary,0.243
1235946208_36240962,2025-09-10T13:00:00,24.9,40,13683,0.92,0.2,tertiary,94.629
1235946208_1235946200,2025-09-10T13:00:00,24.9,40,33,0.86,0.2,tertiary,0.229
1289576526_168577454,2025-09-10T13:00:00,34.2,50,22,0.91,0.2,secondary,0.209
1472121865_31700878,2025-09-10T13:00:00,51.3,60,10,0.89,0.2,primary,0.138
1472131511_3684154039,2025-09-10T13:00:00,39.7,60,20,0.84,0.2,primary,0.225
1472142462_1472121865,2025-09-10T13:00:00,40.0,60,48,0.95,0.2,primary,0.531
1480437223_5246332227,2025-09-10T13:00:00,33.3,50,5380,0.88,0.2,secondary,49.712
1598717904_168574117,2025-09-10T13:00:00,50.2,60,35,0.82,0.2,primary,0.483
1598717989_4742766612,2025-09-10T13:00:00,30.2,40,18,0.89,0.2,tertiary,0.15
1598717989_1235946200,2025-09-10T13:00:00,32.1,40,7432,0.83,0.2,tertiary,66.243
1598718049_2339926122,2025-09-10T13:00:00,31.4,50,6878,0.82,0.2,secondary,59.939
1652204774_6959043879,2025-09-10T13:00:00,46.3,60,8,0.85,0.2,primary,0.106
2339926111_2339926113,2025-09-10T13:00:00,29.4,50,9097,0.75,0.2,secondary,74.278
2339926113_31674708,2025-09-10T13:00:00,37.7,50,1046,0.95,0.2,secondary,10.95
2339926113_95636908,2025-09-10T13:00:00,47.5,60,18,0.88,0.2,primary,0.232
2339926116_2339926111,2025-09-10T13:00:00,38.1,50,20,0.87,0.2,secondary,0.211
2339926118_2339926116,2025-09-10T13:00:00,39.4,50,28,0.87,0.2,secondary,0.302
2339926122_35723968,2025-09-10T13:00:00,34.9,50,14,0.81,0.2,secondary,0.137
2339926123_2389029051,2025-09-10T13:00:00,35.1,50,15,0.87,0.2,secondary,0.142
2339926125_2339926123,2025-09-10T13:00:00,34.9,50,21,0.87,0.2,secondary,0.207
2389029051_2339926118,2025-09-10T13:00:00,37.6,50,24,0.89,0.2,secondary,0.249
4019886799_4707949582,2025-09-10T13:00:00,51.2,60,34,0.85,0.2,primary,0.482
4707949582_95637019,2025-09-10T13:00:00,39.4,60,61,0.83,0.2,primary,0.665
4708819230_95636982,2025-09-10T13:00:00,38.7,60,7770,0.76,0.2,primary,83.579
4742766612_36240960,2025-09-10T13:00:00,31.2,40,10357,0.86,0.2,tertiary,89.646
4742766612_1598717989,2025-09-10T13:00:00,28.4,40,19,0.92,0.2,tertiary,0.15
5109667999_31674707,2025-09-10T13:00:00,42.5,60,1476,0.88,0.2,primary,17.425
5109668001_95636900,2025-09-10T13:00:00,38.1,60,20,0.84,0.2,primary,0.208
5246332227_2339926125,2025-09-10T13:00:00,33.2,50,16,0.93,0.2,secondary,0.146
5246332238_35723960,2025-09-10T13:00:00,34.6,50,6300,0.88,0.2,secondary,60.637
5588108884_31674715,2025-09-10T13:00:00,29.2,50,21,0.91,0.2,secondary,0.174
5588108893_1652204774,2025-09-10T13:00:00,50.1,60,10,0.85,0.2,primary,0.142
5622523770_5196725569,2025-09-10T13:00:00,44.3,60,30,0.87,0.2,primary,0.369
5902583245_95636900,2025-09-10T13:00:00,44.2,50,896,0.76,0.2,secondary,11.017
5902583245_5109667999,2025-09-10T13:00:00,48.9,60,16,0.8,0.2,primary,0.211
6959043879_36240972,2025-09-10T13:00:00,45.3,60,10,0.84,0.2,primary,0.131
31674707_31700906,2025-09-10T13:15:00,43.4,60,50,0.85,0.2,primary,0.605
31674708_5902583245,2025-09-10T13:15:00,40.2,60,811,0.9,0.2,primary,9.062
31674711_36240967,2025-09-10T13:15:00,31.6,60,28,0.88,0.2,primary,0.25
31674712_168577454,2025-09-10T13:15:00,43.9,60,782,0.79,0.2,primary,9.537
31674712_5588108884,2025-09-10T13:15:00,36.7,50,20,0.77,0.2,secondary,0.208
31700878_5109668001,2025-09-10T13:15:00,45.5,60,48,0.78,0.2,primary,0.606
31700906_1472131511,2025-09-10T13:15:00,47.5,60,9,0.8,0.2,primary,0.123
35723955_1235946207,2025-09-10T13:15:00,34.4,50,22,0.86,0.2,secondary,0.208
35723960_35723963,2025-09-10T13:15:00,33.2,50,27,0.85,0.2,secondary,0.25
35723963_35723964,2025-09-10T13:15:00,30.6,50,17,0.88,0.2,secondary,0.142
35723964_1598718049,2025-09-10T13:15:00,42.4,50,18,0.95,0.2,secondary,0.208
36240960_4742766612,2025-09-10T13:15:00,27.6,40,11689,0.89,0.2,tertiary,89.646
36240962_1235946208,2025-09-10T13:15:00,22.5,40,15149,0.93,0.2,tertiary,94.629
36240962_95636908,2025-09-10T13:15:00,29.5,40,23,0.83,0.2,tertiary,0.19
36240966_31674711,2025-09-10T13:15:00,51.0,60,5852,0.84,0.2,primary,82.851
36240967_95636908,2025-09-10T13:15:00,26.1,40,1256,0.87,0.2,tertiary,9.105
36240967_31674708,2025-09-10T13:15:00,40.5,60,21,0.9,0.2,primary,0.232
36240972_4019886799,2025-09-10T13:15:00,40.6,60,982,0.8,0.2,primary,11.067
95636900_35723955,2025-09-10T13:15:00,32.7,50,8159,0.89,0.2,secondary,74.165
95636900_2339926113,2025-09-10T13:15:00,42.6,60,765,0.78,0.2,primary,9.04
95636908_36240967,2025-09-10T13:15:00,25.7,40,1275,0.85,0.2,tertiary,9.105
95636908_36240962,2025-09-10T13:15:00,20.5,40,33,0.79,0.2,tertiary,0.19
95636908_4708819230,2025-09-10T13:15:00,54.9,60,16,0.81,0.2,primary,0.249
95636982_168581819,2025-09-10T13:15:00,43.9,60,12,0.83,0.2,primary,0.151
95637019_31674712,2025-09-10T13:15:00,43.4,60,839,0.88,0.2,primary,10.122
168574117_5622523770,2025-09-10T13:15:00,49.7,60,774,0.83,0.2,primary,10.677
168577454_168581819,2025-09-10T13:15:00,39.8,60,917,0.91,0.2,primary,10.122
168577454_36240966,2025-09-10T13:15:00,44.9,60,12,0.94,0.2,primary,0.151
168581819_95637019,2025-09-10T13:15:00,35.2,60,970,0.86,0.2,primary,9.481
168581819_1598717904,2025-09-10T13:15:00,46.0,60,52,0.83,0.2,primary,0.665
168585503_1289576526,2025-09-10T13:15:00,29.9,50,20,0.86,0.2,secondary,0.166
1235946200_1598717989,2025-09-10T13:15:00,25.8,40,9232,0.83,0.2,tertiary,66.243
1235946200_1235946208,2025-09-10T13:15:00,26.4,40,31,0.82,0.2,tertiary,0.229
1235946207_5246332238,2025-09-10T13:15:00,40.4,50,22,0.87,0.2,secondary,0.243
1235946208_36240962,2025-09-10T13:15:00,28.0,40,12147,0.89,0.2,tertiary,94.629
1235946208_1235946200,2025-09-10T13:15:00,22.6,40,36,0.81,0.2,tertiary,0.229
1289576526_168577454,2025-09-10T13:15:00,33.8,50,22,0.85,0.2,secondary,0.209
1472121865_31700878,2025-09-10T13:15:00,40.6,60,12,0.82,0.2,primary,0.138
1472131511_3684154039,2025-09-10T13:15:00,43.0,60,19,0.95,0.2,primary,0.225
1472142462_1472121865,2025-09-10T13:15:00,32.8,60,58,0.84,0.2,primary,0.531
1480437223_5246332227,2025-09-10T13:15:00,42.2,50,4240,0.86,0.2,secondary,49.712
1598717904_168574117,2025-09-10T13:15:00,48.8,60,36,0.85,0.2,primary,0.483
1598717989_4742766612,2025-09-10T13:15:00,25.5,40,21,0.74,0.2,tertiary,0.15
1598717989_1235946200,2025-09-10T13:15:00,27.9,40,8541,0.81,0.2,tertiary,66.243
1598718049_2339926122,2025-09-10T13:15:00,33.1,50,6515,0.83,0.2,secondary,59.939
1652204774_6959043879,2025-09-10T13:15:00,53.3,60,7,0.95,0.2,primary,0.106
2339926111_2339926113,2025-09-10T13:15:00,31.3,50,8553,0.83,0.2,secondary,74.278
2339926113_31674708,2025-09-10T13:15:00,27.0,50,1460,0.87,0.2,secondary,10.95
2339926113_95636908,2025-09-10T13:15:00,53.4,60,16,0.84,0.2,primary,0.232
2339926116_2339926111,2025-09-10T13:15:00,27.4,50,28,0.88,0.2,secondary,0.211
2339926118_2339926116,2025-09-10T13:15:00,39.5,50,27,0.77,0.2,secondary,0.302
2339926122_35723968,2025-09-10T13:15:00,36.6,50,13,0.87,0.2,secondary,0.137
2339926123_2389029051,2025-09-10T13:15:00,35.7,50,14,0.81,0.2,secondary,0.142
2339926125_2339926123,2025-09-10T13:15:00,39.7,50,19,0.83,0.2,secondary,0.207
2389029051_2339926118,2025-09-10T13:15:00,30.7,50,29,0.75,0.2,secondary,0.249
4019886799_4707949582,2025-09-10T13:15:00,51.1,60,34,0.88,0.2,primary,0.482
4707949582_95637019,2025-09-10T13:15:00,38.9,60,62,0.83,0.2,primary,0.665
4708819230_95636982,2025-09-10T13:15:00,43.0,60,7004,0.8,0.2,primary,83.579
4742766612_36240960,2025-09-10T13:15:00,26.2,40,12327,0.74,0.2,tertiary,89.646
4742766612_1598717989,2025-09-10T13:15:00,25.3,40,21,0.83,0.2,tertiary,0.15
5109667999_31674707,2025-09-10T13:15:00,48.1,60,1303,0.85,0.2,primary,17.425
5109668001_95636900,2025-09-10T13:15:00,49.0,60,15,0.92,0.2,primary,0.208
5246332227_2339926125,2025-09-10T13:15:00,39.8,50,13,0.87,0.2,secondary,0.146
5246332238_35723960,2025-09-10T13:15:00,36.0,50,6056,0.8,0.2,secondary,60.637
5588108884_31674715,2025-09-10T13:15:00,32.9,50,19,0.93,0.2,secondary,0.174
5588108893_1652204774,2025-09-10T13:15:00,46.9,60,11,0.95,0.2,primary,0.142
5622523770_5196725569,2025-09-10T13:15:00,32.7,60,41,0.79,0.2,primary,0.369
5902583245_95636900,2025-09-10T13:15:00,39.1,50,1015,0.86,0.2,secondary,11.017
5902583245_5109667999,2025-09-10T13:15:00,51.3,60,15,0.85,0.2,primary,0.211
6959043879_36240972,2025-09-10T13:15:00,35.2,60,13,0.84,0.2,primary,0.131
31674707_31700906,2025-09-10T13:30:00,38.4,60,57,0.79,0.2,primary,0.605
31674708_5902583245,2025-09-10T13:30:00,49.8,60,655,0.89,0.2,primary,9.062
31674711_36240967,2025-09-10T13:30:00,47.0,60,19,0.76,0.2,primary,0.25
31674712_168577454,2025-09-10T13:30:00,43.7,60,785,0.79,0.2,primary,9.537
31674712_5588108884,2025-09-10T13:30:00,40.2,50,19,0.82,0.2,secondary,0.208
31700878_5109668001,2025-09-10T13:30:00,40.4,60,54,0.85,0.2,primary,0.606
31700906_1472131511,2025-09-10T13:30:00,36.1,60,12,0.92,0.2,primary,0.123
35723955_1235946207,2025-09-10T13:30:00,33.4,50,22,0.78,0.2,secondary,0.208
35723960_35723963,2025-09-10T13:30:00,28.2,50,32,0.85,0.2,secondary,0.25
35723963_35723964,2025-09-10T13:30:00,34.0,50,15,0.78,0.2,secondary,0.142
35723964_1598718049,2025-09-10T13:30:00,40.3,50,19,0.88,0.2,secondary,0.208
36240960_4742766612,2025-09-10T13:30:00,23.2,40,13916,0.92,0.2,tertiary,89.646
36240962_1235946208,2025-09-10T13:30:00,29.2,40,11678,0.81,0.2,tertiary,94.629
36240962_95636908,2025-09-10T13:30:00,24.5,40,28,0.89,0.2,tertiary,0.19
36240966_31674711,2025-09-10T13:30:00,47.2,60,6325,0.86,0.2,primary,82.851
36240967_95636908,2025-09-10T13:30:00,25.0,40,1309,0.88,0.2,tertiary,9.105
36240967_31674708,2025-09-10T13:30:00,41.9,60,20,0.84,0.2,primary,0.232
36240972_4019886799,2025-09-10T13:30:00,51.9,60,767,0.82,0.2,primary,11.067
95636900_35723955,2025-09-10T13:30:00,30.3,50,8801,0.8,0.2,secondary,74.165
95636900_2339926113,2025-09-10T13:30:00,49.9,60,653,0.86,0.2,primary,9.04
95636908_36240967,2025-09-10T13:30:00,23.0,40,1428,0.82,0.2,tertiary,9.105
95636908_36240962,2025-09-10T13:30:00,24.4,40,28,0.81,0.2,tertiary,0.19
95636908_4708819230,2025-09-10T13:30:00,46.7,60,19,0.81,0.2,primary,0.249
95636982_168581819,2025-09-10T13:30:00,41.3,60,13,0.82,0.2,primary,0.151
95637019_31674712,2025-09-10T13:30:00,43.7,60,835,0.85,0.2,primary,10.122
168574117_5622523770,2025-09-10T13:30:00,46.4,60,828,0.67,0.2,primary,10.677
168577454_168581819,2025-09-10T13:30:00,41.7,60,874,0.83,0.2,primary,10.122
168577454_36240966,2025-09-10T13:30:00,52.2,60,10,0.8,0.2,primary,0.151
168581819_95637019,2025-09-10T13:30:00,46.1,60,740,0.92,0.2,primary,9.481
168581819_1598717904,2025-09-10T13:30:00,39.4,60,61,0.87,0.2,primary,0.665
168585503_1289576526,2025-09-10T13:30:00,33.1,50,18,0.82,0.2,secondary,0.166
1235946200_1598717989,2025-09-10T13:30:00,25.2,40,9477,0.81,0.2,tertiary,66.243
1235946200_1235946208,2025-09-10T13:30:00,34.8,40,24,0.89,0.2,tertiary,0.229
1235946207_5246332238,2025-09-10T13:30:00,40.0,50,22,0.87,0.2,secondary,0.243
1235946208_36240962,2025-09-10T13:30:00,23.0,40,14834,0.87,0.2,tertiary,94.629
1235946208_1235946200,2025-09-10T13:30:00,30.3,40,27,0.81,0.2,tertiary,0.229
1289576526_168577454,2025-09-10T13:30:00,39.5,50,19,0.89,0.2,secondary,0.209
1472121865_31700878,2025-09-10T13:30:00,53.8,60,9,0.83,0.2,primary,0.138
1472131511_3684154039,2025-09-10T13:30:00,40.4,60,20,0.83,0.2,primary,0.225
1472142462_1472121865,2025-09-10T13:30:00,51.9,60,37,0.76,0.2,primary,0.531
1480437223_5246332227,2025-09-10T13:30:00,28.6,50,6268,0.85,0.2,secondary,49.712
1598717904_168574117,2025-09-10T13:30:00,43.4,60,40,0.85,0.2,primary,0.483
1598717989_4742766612,2025-09-10T13:30:00,29.9,40,18,0.82,0.2,tertiary,0.15
1598717989_1235946200,2025-09-10T13:30:00,22.2,40,10725,0.95,0.2,tertiary,66.243
1598718049_2339926122,2025-09-10T13:30:00,32.4,50,6658,0.8,0.2,secondary,59.939
1652204774_6959043879,2025-09-10T13:30:00,42.8,60,9,0.83,0.2,primary,0.106
2339926111_2339926113,2025-09-10T13:30:00,30.4,50,8794,0.87,0.2,secondary,74.278
2339926113_31674708,2025-09-10T13:30:00,39.9,50,988,0.83,0.2,secondary,10.95
2339926113_95636908,2025-09-10T13:30:00,52.3,60,16,0.74,0.2,primary,0.232
2339926116_2339926111,2025-09-10T13:30:00,38.7,50,20,0.81,0.2,secondary,0.211
2339926118_2339926116,2025-09-10T13:30:00,34.8,50,31,0.86,0.2,secondary,0.302
2339926122_35723968,2025-09-10T13:30:00,33.6,50,15,0.88,0.2,secondary,0.137
2339926123_2389029051,2025-09-10T13:30:00,33.3,50,15,0.88,0.2,secondary,0.142
2339926125_2339926123,2025-09-10T13:30:00,32.3,50,23,0.83,0.2,secondary,0.207
2389029051_2339926118,2025-09-10T13:30:00,36.0,50,25,0.85,0.2,secondary,0.249
4019886799_4707949582,2025-09-10T13:30:00,48.8,60,36,0.75,0.2,primary,0.482
4707949582_95637019,2025-09-10T13:30:00,46.9,60,51,0.84,0.2,primary,0.665
4708819230_95636982,2025-09-10T13:30:00,41.6,60,7240,0.81,0.2,primary,83.579
4742766612_36240960,2025-09-10T13:30:00,26.8,40,12054,0.67,0.2,tertiary,89.646
4742766612_1598717989,2025-09-10T13:30:00,25.4,40,21,0.81,0.2,tertiary,0.15
5109667999_31674707,2025-09-10T13:30:00,47.8,60,1313,0.81,0.2,primary,17.425
5109668001_95636900,2025-09-10T13:30:00,44.4,60,17,0.93,0.2,primary,0.208
5246332227_2339926125,2025-09-10T13:30:00,39.6,50,13,0.9,0.2,secondary,0.146
5246332238_35723960,2025-09-10T13:30:00,34.2,50,6383,0.88,0.2,secondary,60.637
5588108884_31674715,2025-09-10T13:30:00,29.9,50,21,0.84,0.2,secondary,0.174
5588108893_1652204774,2025-09-10T13:30:00,47.2,60,11,0.82,0.2,primary,0.142
5622523770_5196725569,2025-09-10T13:30:00,52.1,60,25,0.84,0.2,primary,0.369
5902583245_95636900,2025-09-10T13:30:00,38.2,50,1038,0.92,0.2,secondary,11.017
5902583245_5109667999,2025-09-10T13:30:00,50.0,60,15,0.78,0.2,primary,0.211
6959043879_36240972,2025-09-10T13:30:00,47.4,60,10,0.89,0.2,primary,0.131
31674707_31700906,2025-09-10T13:45:00,42.0,60,52,0.79,0.2,primary,0.605
31674708_5902583245,2025-09-10T13:45:00,42.4,60,770,0.9,0.2,primary,9.062
31674711_36240967,2025-09-10T13:45:00,41.9,60,21,0.84,0.2,primary,0.25
31674712_168577454,2025-09-10T13:45:00,52.5,60,654,0.85,0.2,primary,9.537
31674712_5588108884,2025-09-10T13:45:00,33.4,50,22,0.81,0.2,secondary,0.208
31700878_5109668001,2025-09-10T13:45:00,46.9,60,47,0.78,0.2,primary,0.606
31700906_1472131511,2025-09-10T13:45:00,44.2,60,10,0.87,0.2,primary,0.123
35723955_1235946207,2025-09-10T13:45:00,40.7,50,18,0.88,0.2,secondary,0.208
35723960_35723963,2025-09-10T13:45:00,33.4,50,27,0.91,0.2,secondary,0.25
35723963_35723964,2025-09-10T13:45:00,34.9,50,15,0.79,0.2,secondary,0.142
35723964_1598718049,2025-09-10T13:45:00,35.4,50,21,0.92,0.2,secondary,0.208
36240960_4742766612,2025-09-10T13:45:00,23.6,40,13651,0.85,0.2,tertiary,89.646
36240962_1235946208,2025-09-10T13:45:00,31.8,40,10699,0.78,0.2,tertiary,94.629
36240962_95636908,2025-09-10T13:45:00,23.8,40,29,0.77,0.2,tertiary,0.19
36240966_31674711,2025-09-10T13:45:00,47.1,60,6339,0.86,0.2,primary,82.851
36240967_95636908,2025-09-10T13:45:00,26.8,40,1221,0.86,0.2,tertiary,9.105
36240967_31674708,2025-09-10T13:45:00,37.0,60,23,0.85,0.2,primary,0.232
36240972_4019886799,2025-09-10T13:45:00,39.0,60,1021,0.77,0.2,primary,11.067
95636900_35723955,2025-09-10T13:45:00,45.8,50,5835,0.88,0.2,secondary,74.165
95636900_2339926113,2025-09-10T13:45:00,39.4,60,827,0.88,0.2,primary,9.04
95636908_36240967,2025-09-10T13:45:00,29.3,40,1119,0.84,0.2,tertiary,9.105
95636908_36240962,2025-09-10T13:45:00,25.6,40,27,0.88,0.2,tertiary,0.19
95636908_4708819230,2025-09-10T13:45:00,47.1,60,19,0.81,0.2,primary,0.249
95636982_168581819,2025-09-10T13:45:00,51.8,60,10,0.86,0.2,primary,0.151
95637019_31674712,2025-09-10T13:45:00,48.7,60,749,0.92,0.2,primary,10.122
168574117_5622523770,2025-09-10T13:45:00,45.5,60,846,0.87,0.2,primary,10.677
168577454_168581819,2025-09-10T13:45:00,49.0,60,743,0.81,0.2,primary,10.122
168577454_36240966,2025-09-10T13:45:00,45.6,60,12,0.86,0.2,primary,0.151
168581819_95637019,2025-09-10T13:45:00,41.0,60,832,0.95,0.2,primary,9.481
168581819_1598717904,2025-09-10T13:45:00,39.0,60,61,0.79,0.2,primary,0.665
168585503_1289576526,2025-09-10T13:45:00,40.7,50,15,0.89,0.2,secondary,0.166
1235946200_1598717989,2025-09-10T13:45:00,24.6,40,9713,0.88,0.2,tertiary,66.243
1235946200_1235946208,2025-09-10T13:45:00,31.4,40,26,0.85,0.2,tertiary,0.229
1235946207_5246332238,2025-09-10T13:45:00,45.4,50,19,0.76,0.2,secondary,0.243
1235946208_36240962,2025-09-10T13:45:00,29.3,40,11643,0.91,0.2,tertiary,94.629
1235946208_1235946200,2025-09-10T13:45:00,29.8,40,28,0.84,0.2,tertiary,0.229
1289576526_168577454,2025-09-10T13:45:00,35.0,50,22,0.87,0.2,secondary,0.209
1472121865_31700878,2025-09-10T13:45:00,49.1,60,10,0.88,0.2,primary,0.138
1472131511_3684154039,2025-09-10T13:45:00,50.1,60,16,0.8,0.2,primary,0.225
1472142462_1472121865,2025-09-10T13:45:00,44.3,60,43,0.8,0.2,primary,0.531
1480437223_5246332227,2025-09-10T13:45:00,34.6,50,5171,0.9,0.2,secondary,49.712
1598717904_168574117,2025-09-10T13:45:00,45.8,60,38,0.95,0.2,primary,0.483
1598717989_4742766612,2025-09-10T13:45:00,27.9,40,19,0.85,0.2,tertiary,0.15
1598717989_1235946200,2025-09-10T13:45:00,27.7,40,8625,0.82,0.2,tertiary,66.243
1598718049_2339926122,2025-09-10T13:45:00,35.8,50,6029,0.91,0.2,secondary,59.939
1652204774_6959043879,2025-09-10T13:45:00,45.9,60,8,0.81,0.2,primary,0.106
2339926111_2339926113,2025-09-10T13:45:00,32.7,50,8185,0.83,0.2,secondary,74.278
2339926113_31674708,2025-09-10T13:45:00,36.3,50,1087,0.91,0.2,secondary,10.95
2339926113_95636908,2025-09-10T13:45:00,39.3,60,21,0.83,0.2,primary,0.232
2339926116_2339926111,2025-09-10T13:45:00,36.5,50,21,0.76,0.2,secondary,0.211
2339926118_2339926116,2025-09-10T13:45:00,33.0,50,33,0.82,0.2,secondary,0.302
2339926122_35723968,2025-09-10T13:45:00,33.1,50,15,0.86,0.2,secondary,0.137
2339926123_2389029051,2025-09-10T13:45:00,35.4,50,14,0.82,0.2,secondary,0.142
2339926125_2339926123,2025-09-10T13:45:00,37.5,50,20,0.94,0.2,secondary,0.207
2389029051_2339926118,2025-09-10T13:45:00,35.6,50,25,0.75,0.2,secondary,0.249
4019886799_4707949582,2025-09-10T13:45:00,48.0,60,36,0.84,0.2,primary,0.482
4707949582_95637019,2025-09-10T13:45:00,39.2,60,61,0.83,0.2,primary,0.665
4708819230_95636982,2025-09-10T13:45:00,45.9,60,6556,0.86,0.2,primary,83.579
4742766612_36240960,2025-09-10T13:45:00,25.8,40,12520,0.81,0.2,tertiary,89.646
4742766612_1598717989,2025-09-10T13:45:00,26.1,40,21,0.86,0.2,tertiary,0.15
5109667999_31674707,2025-09-10T13:45:00,48.1,60,1305,0.89,0.2,primary,17.425
5109668001_95636900,2025-09-10T13:45:00,43.1,60,17,0.86,0.2,primary,0.208
5246332227_2339926125,2025-09-10T13:45:00,33.5,50,16,0.91,0.2,secondary,0.146
5246332238_35723960,2025-09-10T13:45:00,35.8,50,6100,0.84,0.2,secondary,60.637
